typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,482050,Paper and paperboard; albums for samples or for collections,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,55,FALSE,8,kg,55,FALSE,55,FALSE,0,FALSE,,656.6,656.6,0,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,482090,Paper or paperboard; stationery n.e.c. in heading no. 4820,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1759,FALSE,8,kg,1759,FALSE,1759,FALSE,0,FALSE,,53909.426,53909.426,0,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,4821,"Paper or paperboard labels of all kinds, whether or not printed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4708.633,TRUE,-1,N/A,0,FALSE,4708.633,TRUE,0,FALSE,,165321.528,165321.528,6,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,482110,"Paper and paperboard; labels or all kinds, printed",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2227.269,TRUE,8,kg,1051.175,FALSE,2227.269,TRUE,0,FALSE,,67484.645,67484.645,6,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,482190,"Paper and paperboard; labels of all kinds, unprinted",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2481.364,FALSE,8,kg,2481.364,FALSE,2481.364,FALSE,0,FALSE,,97836.883,97836.883,0,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,4822,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard (whether or not perforated or hardened)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10100,FALSE,8,kg,10100,FALSE,10100,FALSE,0,FALSE,,22135.331,22135.331,0,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,482290,"Paper pulp, paper or paperboard; bobbins, spools, cops and similar supports, other than of a kind used for winding textile yarn (whether or not perforated or hardened)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10100,FALSE,8,kg,10100,FALSE,10100,FALSE,0,FALSE,,22135.331,22135.331,0,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,4823,"Paper, paperboard, cellulose wadding and webs of cellulose fibres; cut to size or shape, articles of paper pulp, paper and paper-board, cellulose wadding or webs of cellulose fibres, n.e.c. in chapter 48",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2829.57,FALSE,8,kg,2829.57,FALSE,2829.57,FALSE,0,FALSE,,50416.561,50416.561,0,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,482320,Paper and paperboard; filter paper and paperboard,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1412.387,FALSE,8,kg,1412.387,FALSE,1412.387,FALSE,0,FALSE,,12565.79,12565.79,0,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,482340,"Paper and paperboard; rolls, sheets and dials, printed for self-recording apparatus",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45,FALSE,8,kg,45,FALSE,45,FALSE,0,FALSE,,2216.601,2216.601,0,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,482370,Paper pulp; moulded or pressed articles or paper pulp,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5,FALSE,8,kg,5,FALSE,5,FALSE,0,FALSE,,167.899,167.899,0,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,482390,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1367.183,FALSE,8,kg,1367.183,FALSE,1367.183,FALSE,0,FALSE,,35466.27,35466.27,0,FALSE,TRUE
