typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,842710,"Fork-lift and other works trucks; fitted with lifting or handling equipment, self-propelled by electric motor",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1555.038,TRUE,-1,N/A,0,FALSE,3722336.081,TRUE,,FALSE,23578962.81,,23578962.81,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,842490,"Mechanical appliances; parts of machines projecting, dispersing or spraying liquids or powders, whether or not hand-operated",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1662227.364,TRUE,-1,N/A,0,FALSE,1662227.364,TRUE,,FALSE,21147493.1,,21147493.1,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,840734,"Engines; reciprocating piston engines, of a kind used for the propulsion of vehicles of chapter 87, of a cylinder capacity exceeding 1000cc",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4816.831,TRUE,-1,N/A,0,FALSE,823176.46,TRUE,,FALSE,9512545.224,,9512545.224,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,843629,Poultry-keeping machinery; other than incubators and brooders,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,5396436.841,TRUE,,FALSE,34578176.56,,34578176.56,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,841451,"Fans; table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125W",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2132062.886,TRUE,-1,N/A,0,FALSE,12971502.4,TRUE,,FALSE,47950459.94,,47950459.94,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,845811,"Lathes; for removing metal, horizontal, numerically controlled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,87.898,TRUE,-1,N/A,0,FALSE,389000,FALSE,,FALSE,7233875.709,,7233875.709,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,840820,"Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for the propulsion of vehicles of chapter 87",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,10245242.06,TRUE,,FALSE,56474203.93,,56474203.93,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,847510,"Machines; for assembling electric or electronic lamps, tubes, valves or flashbulbs, in glass envelopes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3594.545,TRUE,,FALSE,175733.553,,175733.553,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,840810,"Engines; for marine propulsion, compression-ignition internal combustion piston engines (diesel or semi-diesel engines)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,484259.991,TRUE,,FALSE,13118683.07,,13118683.07,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,842139,"Machinery; for filtering or purifying gases, other than intake air filters for internal combustion engines",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,7335936.958,TRUE,,FALSE,103782529.7,,103782529.7,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,842860,"Teleferics, chair-lifts, ski-draglines, traction mechanisms for funiculars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,42000,FALSE,,FALSE,220000.275,,220000.275,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,846229,"Machine-tools; bending, folding, straightening or flattening machines (including presses), (other than numerically controlled), for working metal",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3264622.485,TRUE,,FALSE,26199232.75,,26199232.75,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,841939,"Dryers; for products n.e.c. in heading no. 8419, not used for domestic purposes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,4091281.808,TRUE,,FALSE,50012062.52,,50012062.52,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,845012,"Washing machines; household or laundry-type, with built-in centrifugal drier, (not fully-automatic), of a dry linen capacity not exceeding 10kg",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,199592.802,TRUE,-1,N/A,0,FALSE,11624000,FALSE,,FALSE,54168067.71,,54168067.71,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12000011.02,TRUE,-1,N/A,0,FALSE,12000011.02,TRUE,,FALSE,333253483.2,,333253483.2,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,847321,"Calculating machines; parts and accessories of the electronic calculating machines of item no. 8470.10, 8470.21 or 8470.29 (other than covers, carrying cases and the like)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2092.262,TRUE,-1,N/A,0,FALSE,,TRUE,,FALSE,141066.843,,141066.843,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,842220,Machinery; for cleaning or drying bottles or other containers,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,867153.956,TRUE,,FALSE,22545628.18,,22545628.18,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,845380,"Machinery; for making or repairing articles of hides, skins or leather, other than sewing machines",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,7000,FALSE,,FALSE,27200.034,,27200.034,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,842549,"Jacks and hoists; (other than hydraulic), of a kind used for raising vehicles",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,6072770.81,TRUE,,FALSE,25512565.22,,25512565.22,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,843510,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,199359.281,TRUE,,FALSE,4777072.638,,4777072.638,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,847890,"Machinery; parts of those for preparing or making up tobacco, n.e.c. in this chapter",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40147.257,TRUE,-1,N/A,0,FALSE,40147.257,TRUE,,FALSE,874934.427,,874934.427,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,5798716.748,TRUE,,FALSE,113190274.8,,113190274.8,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,845510,Metal-rolling mills; tube mills,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,242000,FALSE,,FALSE,1773068.883,,1773068.883,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,840790,"Engines; rotary internal combustion piston engines, for other than aircraft or marine propulsion",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,7271315.319,TRUE,,FALSE,17562688.62,,17562688.62,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,843699,"Machinery; parts of that machinery for agricultural, horticultural or forestry use n.e.c. in heading no. 8436",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1609129.687,TRUE,-1,N/A,0,FALSE,1609129.687,TRUE,,FALSE,14418951.36,,14418951.36,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable fats or oils",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,6918723.196,TRUE,,FALSE,146179116.1,,146179116.1,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,8450,Household or laundry-type washing machines; including machines which both wash and dry,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,38632504.33,TRUE,,FALSE,195639977.9,,195639977.9,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,847090,Machines incorporating a calculating device; n.e.c. in heading no. 8470,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,83164.854,TRUE,,FALSE,3690137.946,,3690137.946,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,844839,"Machines; parts and accessories of machines or auxiliary machinery of heading no. 8445, n.e.c. in item no. 8448.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14681.214,TRUE,-1,N/A,0,FALSE,14681.214,TRUE,,FALSE,687734.193,,687734.193,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,93465960.92,TRUE,,FALSE,873290158.3,,873290158.3,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,846729,"Tools; for working in the hand, with self-contained electric motor; other than saws and drills",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,243036.421,TRUE,-1,N/A,0,FALSE,1014044.105,TRUE,,FALSE,17726955.49,,17726955.49,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,843790,"Machines; parts of those for cleaning, sorting or grading seed, grain or dried leguminous vegetables or for milling or working cereals or dried leguminous vegetables (not farm-type machinery)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1275024.873,TRUE,-1,N/A,0,FALSE,1275024.873,TRUE,,FALSE,37429380.12,,37429380.12,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,847431,Machines; concrete or mortar mixers,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,4002000,FALSE,,FALSE,23958163.28,,23958163.28,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,844130,"Machines; for making cartons, boxes, cases, tubes, drums or similar containers (other than by moulding), of paper pulp, paper or paperboard",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,319.036,TRUE,-1,N/A,0,FALSE,1068000,FALSE,,FALSE,22206427.76,,22206427.76,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,841229,"Engines; hydraulic power engines and motors, other than linear acting (cylinders)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1203055.766,TRUE,,FALSE,21825360.62,,21825360.62,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,8444,"Textile machinery; for extruding, drawing, texturing or cutting man-made textile materials",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,66341.747,TRUE,,FALSE,4113338.475,,4113338.475,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,847350,"Machines; parts and accessories equally suitable for use with machines of two or more of the headings 8469 to 8472 (other than covers, carrying cases and the like)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,55137.32,TRUE,-1,N/A,0,FALSE,55137.32,TRUE,,FALSE,15106685.55,,15106685.55,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,842129,"Machinery; for filtering or purifying liquids, n.e.c. in item no. 8421.2",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,4058198.667,TRUE,,FALSE,93965450.79,,93965450.79,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,843590,"Presses, crushers and similar machinery; parts, used in the manufacture of wine, cider, fruit juices or similar beverages",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,57300.613,TRUE,-1,N/A,0,FALSE,57300.613,TRUE,,FALSE,1494401.868,,1494401.868,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,846593,"Machine-tools; grinding, sanding or polishing machines, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,299217.449,TRUE,,FALSE,2495469.786,,2495469.786,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1446684.163,TRUE,,FALSE,8813877.684,,8813877.684,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,846390,"Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, n.e.c. in heading no. 8463",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3428796.681,TRUE,,FALSE,29970170.8,,29970170.8,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,842720,"Fork-lift and other works trucks; fitted with lifting or handling equipment, self-propelled by other than electric motor",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3505.026,TRUE,-1,N/A,0,FALSE,23497000,FALSE,,FALSE,102431861.4,,102431861.4,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,848210,Ball bearings,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3634651.409,TRUE,,FALSE,62981945.39,,62981945.39,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,841830,"Freezers; of the chest type, not exceeding 800l capacity",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,185929.682,TRUE,-1,N/A,0,FALSE,10295000,FALSE,,FALSE,31989106.65,,31989106.65,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1792765.613,TRUE,-1,N/A,0,FALSE,1792765.613,TRUE,,FALSE,50175529.39,,50175529.39,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,842619,"Cranes; transporter, gantry and bridge cranes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2515582.834,TRUE,,FALSE,12126681.83,,12126681.83,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,847340,"Machinery; parts and accessories of the machines of heading no. 8472 (other than covers, carrying cases and the like)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,255651.695,TRUE,-1,N/A,0,FALSE,255651.695,TRUE,,FALSE,8792544.324,,8792544.324,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,847130,"Automatic data processing machines; portable, weighing not more than 10kg, consisting of at least a central processing unit, a keyboard and a display",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1733722.697,TRUE,-1,N/A,0,FALSE,5317882.486,TRUE,,FALSE,729968379.1,,729968379.1,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,842930,Scrapers; self-propelled,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,110000,FALSE,,FALSE,617600.772,,617600.772,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,848390,"Transmission components; toothed wheels, chain sprockets and other transmission elements presented separately; parts",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3286859.058,TRUE,-1,N/A,0,FALSE,3286859.058,TRUE,,FALSE,50816063.52,,50816063.52,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,846900,Typewriters (other than printers of heading no. 8443) and word-processing machines,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,,TRUE,,FALSE,248000.31,,248000.31,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,840220,Boilers; super-heated water boilers,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1072000,FALSE,8,kg,1072000,FALSE,1072000,FALSE,,FALSE,9952012.44,,9952012.44,0,FALSE,TRUE
C,A,20160101,2016,52,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,845921,"Machine-tools; for drilling by removing metal, numerically controlled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,99000,FALSE,,FALSE,1211468.181,,1211468.181,0,FALSE,TRUE
